,latitude,longitude,alt,entireTime,loncol,latcol,grid,userID,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0,11.0,12.0,13.0
9443,39.9310849,116.3480733,187.0,2008-10-26 05:54:23,80,59,38899,11,0.0,85.0,14.0,289.0,2.0,85.0,86.0,44.0,62.0,71.0,140.0,9.0,29.0,159.0
9444,39.931095,116.3481383,187.0,2008-10-26 05:54:26,80,59,38899,11,0.0,85.0,14.0,289.0,2.0,85.0,86.0,44.0,62.0,71.0,140.0,9.0,29.0,159.0
9445,39.931105,116.3482099,187.0,2008-10-26 05:54:29,80,59,38899,11,0.0,85.0,14.0,289.0,2.0,85.0,86.0,44.0,62.0,71.0,140.0,9.0,29.0,159.0
9446,39.9311383,116.3482866,187.0,2008-10-26 05:54:32,80,59,38899,11,0.0,85.0,14.0,289.0,2.0,85.0,86.0,44.0,62.0,71.0,140.0,9.0,29.0,159.0
9447,39.931165,116.348345,190.3,2008-10-26 05:54:35,80,59,38899,11,0.0,85.0,14.0,289.0,2.0,85.0,86.0,44.0,62.0,71.0,140.0,9.0,29.0,159.0
9448,39.9311699,116.3484033,190.3,2008-10-26 05:54:38,80,59,38899,11,0.0,85.0,14.0,289.0,2.0,85.0,86.0,44.0,62.0,71.0,140.0,9.0,29.0,159.0
9449,39.9312733,116.3484383,193.6,2008-10-26 05:54:41,80,59,38899,11,0.0,85.0,14.0,289.0,2.0,85.0,86.0,44.0,62.0,71.0,140.0,9.0,29.0,159.0
9450,39.9313216,116.3484749,193.6,2008-10-26 05:54:44,80,59,38899,11,0.0,85.0,14.0,289.0,2.0,85.0,86.0,44.0,62.0,71.0,140.0,9.0,29.0,159.0
9451,39.9313366,116.3485433,196.9,2008-10-26 05:54:47,81,59,39458,11,0.0,53.0,25.0,146.0,4.0,52.0,77.0,32.0,37.0,41.0,95.0,1.0,32.0,136.0
9452,39.931375,116.3485983,196.9,2008-10-26 05:54:50,81,59,39458,11,0.0,53.0,25.0,146.0,4.0,52.0,77.0,32.0,37.0,41.0,95.0,1.0,32.0,136.0
9453,39.93132,116.3486366,200.1,2008-10-26 05:54:53,81,59,39458,11,0.0,53.0,25.0,146.0,4.0,52.0,77.0,32.0,37.0,41.0,95.0,1.0,32.0,136.0
9454,39.9312616,116.3486716,203.4,2008-10-26 05:54:56,81,59,39458,11,0.0,53.0,25.0,146.0,4.0,52.0,77.0,32.0,37.0,41.0,95.0,1.0,32.0,136.0
9455,39.93125,116.3487083,203.4,2008-10-26 05:54:59,81,59,39458,11,0.0,53.0,25.0,146.0,4.0,52.0,77.0,32.0,37.0,41.0,95.0,1.0,32.0,136.0
9456,39.93126,116.3487599,206.7,2008-10-26 05:55:02,81,59,39458,11,0.0,53.0,25.0,146.0,4.0,52.0,77.0,32.0,37.0,41.0,95.0,1.0,32.0,136.0
9457,39.931235,116.3488366,206.7,2008-10-26 05:55:05,81,59,39458,11,0.0,53.0,25.0,146.0,4.0,52.0,77.0,32.0,37.0,41.0,95.0,1.0,32.0,136.0
9458,39.931245,116.3488666,210.0,2008-10-26 05:55:07,81,59,39458,11,0.0,53.0,25.0,146.0,4.0,52.0,77.0,32.0,37.0,41.0,95.0,1.0,32.0,136.0
9459,39.9312516,116.3489016,210.0,2008-10-26 05:55:09,81,59,39458,11,0.0,53.0,25.0,146.0,4.0,52.0,77.0,32.0,37.0,41.0,95.0,1.0,32.0,136.0
9460,39.9312716,116.3489166,213.3,2008-10-26 05:55:12,81,59,39458,11,0.0,53.0,25.0,146.0,4.0,52.0,77.0,32.0,37.0,41.0,95.0,1.0,32.0,136.0
9461,39.9312866,116.348975,216.5,2008-10-26 05:55:15,81,59,39458,11,0.0,53.0,25.0,146.0,4.0,52.0,77.0,32.0,37.0,41.0,95.0,1.0,32.0,136.0
9462,39.9313116,116.3490383,219.8,2008-10-26 05:55:18,81,59,39458,11,0.0,53.0,25.0,146.0,4.0,52.0,77.0,32.0,37.0,41.0,95.0,1.0,32.0,136.0
9463,39.931305,116.3491083,223.1,2008-10-26 05:55:21,81,59,39458,11,0.0,53.0,25.0,146.0,4.0,52.0,77.0,32.0,37.0,41.0,95.0,1.0,32.0,136.0
9464,39.9313099,116.3491599,223.1,2008-10-26 05:55:24,81,59,39458,11,0.0,53.0,25.0,146.0,4.0,52.0,77.0,32.0,37.0,41.0,95.0,1.0,32.0,136.0
9465,39.9313,116.3491899,226.4,2008-10-26 05:55:27,81,59,39458,11,0.0,53.0,25.0,146.0,4.0,52.0,77.0,32.0,37.0,41.0,95.0,1.0,32.0,136.0
9466,39.9312866,116.349255,223.1,2008-10-26 05:55:30,81,59,39458,11,0.0,53.0,25.0,146.0,4.0,52.0,77.0,32.0,37.0,41.0,95.0,1.0,32.0,136.0
9467,39.93123,116.3492999,223.1,2008-10-26 05:55:33,81,59,39458,11,0.0,53.0,25.0,146.0,4.0,52.0,77.0,32.0,37.0,41.0,95.0,1.0,32.0,136.0
9468,39.9311799,116.34939,223.1,2008-10-26 05:55:36,81,59,39458,11,0.0,53.0,25.0,146.0,4.0,52.0,77.0,32.0,37.0,41.0,95.0,1.0,32.0,136.0
9469,39.93112,116.3494383,219.8,2008-10-26 05:55:39,81,59,39458,11,0.0,53.0,25.0,146.0,4.0,52.0,77.0,32.0,37.0,41.0,95.0,1.0,32.0,136.0
9470,39.9310733,116.3494466,223.1,2008-10-26 05:55:45,81,59,39458,11,0.0,53.0,25.0,146.0,4.0,52.0,77.0,32.0,37.0,41.0,95.0,1.0,32.0,136.0
9471,39.9310416,116.3495083,219.8,2008-10-26 05:55:48,81,59,39458,11,0.0,53.0,25.0,146.0,4.0,52.0,77.0,32.0,37.0,41.0,95.0,1.0,32.0,136.0
9472,39.9310066,116.3495766,219.8,2008-10-26 05:55:51,81,59,39458,11,0.0,53.0,25.0,146.0,4.0,52.0,77.0,32.0,37.0,41.0,95.0,1.0,32.0,136.0
9473,39.9309766,116.3496449,216.5,2008-10-26 05:55:54,81,59,39458,11,0.0,53.0,25.0,146.0,4.0,52.0,77.0,32.0,37.0,41.0,95.0,1.0,32.0,136.0
9474,39.9309666,116.3497099,213.3,2008-10-26 05:55:57,81,59,39458,11,0.0,53.0,25.0,146.0,4.0,52.0,77.0,32.0,37.0,41.0,95.0,1.0,32.0,136.0
9475,39.9309533,116.3497716,213.3,2008-10-26 05:56:00,81,59,39458,11,0.0,53.0,25.0,146.0,4.0,52.0,77.0,32.0,37.0,41.0,95.0,1.0,32.0,136.0
9476,39.9309633,116.3498549,210.0,2008-10-26 05:56:03,81,59,39458,11,0.0,53.0,25.0,146.0,4.0,52.0,77.0,32.0,37.0,41.0,95.0,1.0,32.0,136.0
9477,39.930955,116.3499383,210.0,2008-10-26 05:56:06,81,59,39458,11,0.0,53.0,25.0,146.0,4.0,52.0,77.0,32.0,37.0,41.0,95.0,1.0,32.0,136.0
9478,39.93095,116.3500166,210.0,2008-10-26 05:56:09,81,59,39458,11,0.0,53.0,25.0,146.0,4.0,52.0,77.0,32.0,37.0,41.0,95.0,1.0,32.0,136.0
9479,39.9309833,116.3501299,206.7,2008-10-26 05:56:12,81,59,39458,11,0.0,53.0,25.0,146.0,4.0,52.0,77.0,32.0,37.0,41.0,95.0,1.0,32.0,136.0
9480,39.9309716,116.3501483,203.4,2008-10-26 05:56:15,81,59,39458,11,0.0,53.0,25.0,146.0,4.0,52.0,77.0,32.0,37.0,41.0,95.0,1.0,32.0,136.0
9481,39.9308983,116.3502016,203.4,2008-10-26 05:56:18,81,59,39458,11,0.0,53.0,25.0,146.0,4.0,52.0,77.0,32.0,37.0,41.0,95.0,1.0,32.0,136.0
9482,39.9307916,116.3502549,203.4,2008-10-26 05:56:21,81,59,39458,11,0.0,53.0,25.0,146.0,4.0,52.0,77.0,32.0,37.0,41.0,95.0,1.0,32.0,136.0
9483,39.9306866,116.3502966,203.4,2008-10-26 05:56:24,81,59,39458,11,0.0,53.0,25.0,146.0,4.0,52.0,77.0,32.0,37.0,41.0,95.0,1.0,32.0,136.0
9484,39.9306116,116.3503566,203.4,2008-10-26 05:56:27,81,59,39458,11,0.0,53.0,25.0,146.0,4.0,52.0,77.0,32.0,37.0,41.0,95.0,1.0,32.0,136.0
9485,39.930545,116.3503949,203.4,2008-10-26 05:56:30,81,59,39458,11,0.0,53.0,25.0,146.0,4.0,52.0,77.0,32.0,37.0,41.0,95.0,1.0,32.0,136.0
9486,39.9304816,116.3504083,203.4,2008-10-26 05:56:33,81,59,39458,11,0.0,53.0,25.0,146.0,4.0,52.0,77.0,32.0,37.0,41.0,95.0,1.0,32.0,136.0
9487,39.9304016,116.3504516,206.7,2008-10-26 05:56:36,81,59,39458,11,0.0,53.0,25.0,146.0,4.0,52.0,77.0,32.0,37.0,41.0,95.0,1.0,32.0,136.0
9488,39.9303383,116.3504716,210.0,2008-10-26 05:56:39,81,59,39458,11,0.0,53.0,25.0,146.0,4.0,52.0,77.0,32.0,37.0,41.0,95.0,1.0,32.0,136.0
9489,39.9302733,116.3505033,213.3,2008-10-26 05:56:42,81,59,39458,11,0.0,53.0,25.0,146.0,4.0,52.0,77.0,32.0,37.0,41.0,95.0,1.0,32.0,136.0
9490,39.9301983,116.3505533,219.8,2008-10-26 05:56:45,81,59,39458,11,0.0,53.0,25.0,146.0,4.0,52.0,77.0,32.0,37.0,41.0,95.0,1.0,32.0,136.0
9491,39.9301233,116.350595,229.7,2008-10-26 05:56:48,81,59,39458,11,0.0,53.0,25.0,146.0,4.0,52.0,77.0,32.0,37.0,41.0,95.0,1.0,32.0,136.0
9492,39.9300716,116.3506083,236.2,2008-10-26 05:56:51,81,59,39458,11,0.0,53.0,25.0,146.0,4.0,52.0,77.0,32.0,37.0,41.0,95.0,1.0,32.0,136.0
9493,39.9300233,116.3506099,246.1,2008-10-26 05:56:54,81,59,39458,11,0.0,53.0,25.0,146.0,4.0,52.0,77.0,32.0,37.0,41.0,95.0,1.0,32.0,136.0
9494,39.9299799,116.3506049,252.6,2008-10-26 05:56:57,81,59,39458,11,0.0,53.0,25.0,146.0,4.0,52.0,77.0,32.0,37.0,41.0,95.0,1.0,32.0,136.0
9495,39.9299566,116.3505516,242.8,2008-10-26 05:57:00,81,59,39458,11,0.0,53.0,25.0,146.0,4.0,52.0,77.0,32.0,37.0,41.0,95.0,1.0,32.0,136.0
9496,39.9299266,116.3504933,242.8,2008-10-26 05:57:03,81,59,39458,11,0.0,53.0,25.0,146.0,4.0,52.0,77.0,32.0,37.0,41.0,95.0,1.0,32.0,136.0
9497,39.9298916,116.3504599,242.8,2008-10-26 05:57:06,81,59,39458,11,0.0,53.0,25.0,146.0,4.0,52.0,77.0,32.0,37.0,41.0,95.0,1.0,32.0,136.0
9498,39.929845,116.3504333,242.8,2008-10-26 05:57:09,81,59,39458,11,0.0,53.0,25.0,146.0,4.0,52.0,77.0,32.0,37.0,41.0,95.0,1.0,32.0,136.0
9499,39.9297949,116.3504099,246.1,2008-10-26 05:57:12,81,59,39458,11,0.0,53.0,25.0,146.0,4.0,52.0,77.0,32.0,37.0,41.0,95.0,1.0,32.0,136.0
9500,39.9297466,116.3504016,246.1,2008-10-26 05:57:15,81,59,39458,11,0.0,53.0,25.0,146.0,4.0,52.0,77.0,32.0,37.0,41.0,95.0,1.0,32.0,136.0
9501,39.9297149,116.3503933,246.1,2008-10-26 05:57:18,81,59,39458,11,0.0,53.0,25.0,146.0,4.0,52.0,77.0,32.0,37.0,41.0,95.0,1.0,32.0,136.0
9502,39.9296883,116.3503633,246.1,2008-10-26 05:57:21,81,59,39458,11,0.0,53.0,25.0,146.0,4.0,52.0,77.0,32.0,37.0,41.0,95.0,1.0,32.0,136.0
9503,39.9296616,116.3503633,246.1,2008-10-26 05:57:24,81,59,39458,11,0.0,53.0,25.0,146.0,4.0,52.0,77.0,32.0,37.0,41.0,95.0,1.0,32.0,136.0
9504,39.9296283,116.3503649,246.1,2008-10-26 05:57:27,81,59,39458,11,0.0,53.0,25.0,146.0,4.0,52.0,77.0,32.0,37.0,41.0,95.0,1.0,32.0,136.0
9505,39.9296066,116.35039,242.8,2008-10-26 05:57:30,81,59,39458,11,0.0,53.0,25.0,146.0,4.0,52.0,77.0,32.0,37.0,41.0,95.0,1.0,32.0,136.0
9506,39.9295616,116.3503866,246.1,2008-10-26 05:57:33,81,59,39458,11,0.0,53.0,25.0,146.0,4.0,52.0,77.0,32.0,37.0,41.0,95.0,1.0,32.0,136.0
9507,39.9295216,116.35039,246.1,2008-10-26 05:57:36,81,59,39458,11,0.0,53.0,25.0,146.0,4.0,52.0,77.0,32.0,37.0,41.0,95.0,1.0,32.0,136.0
9508,39.9294749,116.3503949,246.1,2008-10-26 05:57:39,81,59,39458,11,0.0,53.0,25.0,146.0,4.0,52.0,77.0,32.0,37.0,41.0,95.0,1.0,32.0,136.0
9509,39.9294266,116.3504116,246.1,2008-10-26 05:57:42,81,59,39458,11,0.0,53.0,25.0,146.0,4.0,52.0,77.0,32.0,37.0,41.0,95.0,1.0,32.0,136.0
9510,39.92938,116.3503883,242.8,2008-10-26 05:57:45,81,59,39458,11,0.0,53.0,25.0,146.0,4.0,52.0,77.0,32.0,37.0,41.0,95.0,1.0,32.0,136.0
9511,39.9293333,116.3503299,242.8,2008-10-26 05:57:48,81,59,39458,11,0.0,53.0,25.0,146.0,4.0,52.0,77.0,32.0,37.0,41.0,95.0,1.0,32.0,136.0
9512,39.9293066,116.3503183,242.8,2008-10-26 05:57:51,81,59,39458,11,0.0,53.0,25.0,146.0,4.0,52.0,77.0,32.0,37.0,41.0,95.0,1.0,32.0,136.0
9513,39.9292816,116.3503083,239.5,2008-10-26 05:57:54,81,59,39458,11,0.0,53.0,25.0,146.0,4.0,52.0,77.0,32.0,37.0,41.0,95.0,1.0,32.0,136.0
9514,39.9292783,116.3502816,236.2,2008-10-26 05:57:57,81,59,39458,11,0.0,53.0,25.0,146.0,4.0,52.0,77.0,32.0,37.0,41.0,95.0,1.0,32.0,136.0
9515,39.9292633,116.3502749,236.2,2008-10-26 05:58:00,81,59,39458,11,0.0,53.0,25.0,146.0,4.0,52.0,77.0,32.0,37.0,41.0,95.0,1.0,32.0,136.0
9516,39.9292733,116.3503066,232.9,2008-10-26 05:58:03,81,59,39458,11,0.0,53.0,25.0,146.0,4.0,52.0,77.0,32.0,37.0,41.0,95.0,1.0,32.0,136.0
9517,39.9292349,116.3503616,229.7,2008-10-26 05:58:06,81,59,39458,11,0.0,53.0,25.0,146.0,4.0,52.0,77.0,32.0,37.0,41.0,95.0,1.0,32.0,136.0
9518,39.9291983,116.350385,229.7,2008-10-26 05:58:09,81,59,39458,11,0.0,53.0,25.0,146.0,4.0,52.0,77.0,32.0,37.0,41.0,95.0,1.0,32.0,136.0
9519,39.92917,116.3503383,229.7,2008-10-26 05:58:12,81,59,39458,11,0.0,53.0,25.0,146.0,4.0,52.0,77.0,32.0,37.0,41.0,95.0,1.0,32.0,136.0
9520,39.9291316,116.3503516,229.7,2008-10-26 05:58:15,81,59,39458,11,0.0,53.0,25.0,146.0,4.0,52.0,77.0,32.0,37.0,41.0,95.0,1.0,32.0,136.0
9521,39.9291099,116.3503299,229.7,2008-10-26 05:58:18,81,59,39458,11,0.0,53.0,25.0,146.0,4.0,52.0,77.0,32.0,37.0,41.0,95.0,1.0,32.0,136.0
9522,39.9290833,116.3503233,229.7,2008-10-26 05:58:21,81,59,39458,11,0.0,53.0,25.0,146.0,4.0,52.0,77.0,32.0,37.0,41.0,95.0,1.0,32.0,136.0
9523,39.9290399,116.3503049,226.4,2008-10-26 05:58:24,81,59,39458,11,0.0,53.0,25.0,146.0,4.0,52.0,77.0,32.0,37.0,41.0,95.0,1.0,32.0,136.0
9524,39.92899,116.35028,226.4,2008-10-26 05:58:27,81,59,39458,11,0.0,53.0,25.0,146.0,4.0,52.0,77.0,32.0,37.0,41.0,95.0,1.0,32.0,136.0
9525,39.9289633,116.3502666,226.4,2008-10-26 05:58:30,81,59,39458,11,0.0,53.0,25.0,146.0,4.0,52.0,77.0,32.0,37.0,41.0,95.0,1.0,32.0,136.0
9526,39.9289233,116.3502816,229.7,2008-10-26 05:58:33,81,59,39458,11,0.0,53.0,25.0,146.0,4.0,52.0,77.0,32.0,37.0,41.0,95.0,1.0,32.0,136.0
9527,39.9288633,116.3503383,229.7,2008-10-26 05:58:36,81,59,39458,11,0.0,53.0,25.0,146.0,4.0,52.0,77.0,32.0,37.0,41.0,95.0,1.0,32.0,136.0
9528,39.9288299,116.3503616,229.7,2008-10-26 05:58:39,81,59,39458,11,0.0,53.0,25.0,146.0,4.0,52.0,77.0,32.0,37.0,41.0,95.0,1.0,32.0,136.0
9529,39.9288033,116.3503649,229.7,2008-10-26 05:58:42,81,59,39458,11,0.0,53.0,25.0,146.0,4.0,52.0,77.0,32.0,37.0,41.0,95.0,1.0,32.0,136.0
9530,39.9287749,116.3503649,229.7,2008-10-26 05:58:45,81,59,39458,11,0.0,53.0,25.0,146.0,4.0,52.0,77.0,32.0,37.0,41.0,95.0,1.0,32.0,136.0
9531,39.9287583,116.3503916,229.7,2008-10-26 05:58:48,81,59,39458,11,0.0,53.0,25.0,146.0,4.0,52.0,77.0,32.0,37.0,41.0,95.0,1.0,32.0,136.0
9532,39.928685,116.350475,229.7,2008-10-26 05:58:51,81,59,39458,11,0.0,53.0,25.0,146.0,4.0,52.0,77.0,32.0,37.0,41.0,95.0,1.0,32.0,136.0
9533,39.92864,116.3504949,229.7,2008-10-26 05:58:54,81,59,39458,11,0.0,53.0,25.0,146.0,4.0,52.0,77.0,32.0,37.0,41.0,95.0,1.0,32.0,136.0
9534,39.9285666,116.3504849,229.7,2008-10-26 05:58:57,81,59,39458,11,0.0,53.0,25.0,146.0,4.0,52.0,77.0,32.0,37.0,41.0,95.0,1.0,32.0,136.0
9535,39.928455,116.35039,232.9,2008-10-26 05:59:00,81,59,39458,11,0.0,53.0,25.0,146.0,4.0,52.0,77.0,32.0,37.0,41.0,95.0,1.0,32.0,136.0
9536,39.9284099,116.3503033,232.9,2008-10-26 05:59:02,81,59,39458,11,0.0,53.0,25.0,146.0,4.0,52.0,77.0,32.0,37.0,41.0,95.0,1.0,32.0,136.0
9537,39.9283866,116.350285,232.9,2008-10-26 05:59:04,81,59,39458,11,0.0,53.0,25.0,146.0,4.0,52.0,77.0,32.0,37.0,41.0,95.0,1.0,32.0,136.0
9538,39.9283483,116.3502733,236.2,2008-10-26 05:59:07,81,59,39458,11,0.0,53.0,25.0,146.0,4.0,52.0,77.0,32.0,37.0,41.0,95.0,1.0,32.0,136.0
9539,39.9282949,116.3502949,236.2,2008-10-26 05:59:10,81,59,39458,11,0.0,53.0,25.0,146.0,4.0,52.0,77.0,32.0,37.0,41.0,95.0,1.0,32.0,136.0
9540,39.9282733,116.3502949,236.2,2008-10-26 05:59:13,81,59,39458,11,0.0,53.0,25.0,146.0,4.0,52.0,77.0,32.0,37.0,41.0,95.0,1.0,32.0,136.0
9541,39.9282616,116.35032,232.9,2008-10-26 05:59:16,81,59,39458,11,0.0,53.0,25.0,146.0,4.0,52.0,77.0,32.0,37.0,41.0,95.0,1.0,32.0,136.0
9542,39.9282616,116.3503666,232.9,2008-10-26 05:59:19,81,59,39458,11,0.0,53.0,25.0,146.0,4.0,52.0,77.0,32.0,37.0,41.0,95.0,1.0,32.0,136.0
9543,39.9282616,116.3503666,232.9,2008-10-26 05:59:20,81,59,39458,11,0.0,53.0,25.0,146.0,4.0,52.0,77.0,32.0,37.0,41.0,95.0,1.0,32.0,136.0
9544,39.9282549,116.3503649,232.9,2008-10-26 05:59:22,81,59,39458,11,0.0,53.0,25.0,146.0,4.0,52.0,77.0,32.0,37.0,41.0,95.0,1.0,32.0,136.0
9545,39.9282216,116.3503816,236.2,2008-10-26 05:59:25,81,59,39458,11,0.0,53.0,25.0,146.0,4.0,52.0,77.0,32.0,37.0,41.0,95.0,1.0,32.0,136.0
9546,39.92818,116.3504183,236.2,2008-10-26 05:59:28,81,59,39458,11,0.0,53.0,25.0,146.0,4.0,52.0,77.0,32.0,37.0,41.0,95.0,1.0,32.0,136.0
9547,39.9281516,116.3504466,236.2,2008-10-26 05:59:31,81,59,39458,11,0.0,53.0,25.0,146.0,4.0,52.0,77.0,32.0,37.0,41.0,95.0,1.0,32.0,136.0
9548,39.9281133,116.3504683,236.2,2008-10-26 05:59:34,81,59,39458,11,0.0,53.0,25.0,146.0,4.0,52.0,77.0,32.0,37.0,41.0,95.0,1.0,32.0,136.0
9549,39.9281066,116.3504233,239.5,2008-10-26 05:59:37,81,59,39458,11,0.0,53.0,25.0,146.0,4.0,52.0,77.0,32.0,37.0,41.0,95.0,1.0,32.0,136.0
9550,39.9280666,116.3504149,239.5,2008-10-26 05:59:40,81,59,39458,11,0.0,53.0,25.0,146.0,4.0,52.0,77.0,32.0,37.0,41.0,95.0,1.0,32.0,136.0
9551,39.9280449,116.3503983,239.5,2008-10-26 05:59:42,81,59,39458,11,0.0,53.0,25.0,146.0,4.0,52.0,77.0,32.0,37.0,41.0,95.0,1.0,32.0,136.0
9552,39.9279849,116.3504499,239.5,2008-10-26 05:59:45,81,59,39458,11,0.0,53.0,25.0,146.0,4.0,52.0,77.0,32.0,37.0,41.0,95.0,1.0,32.0,136.0
9553,39.9279633,116.3504033,242.8,2008-10-26 05:59:48,81,59,39458,11,0.0,53.0,25.0,146.0,4.0,52.0,77.0,32.0,37.0,41.0,95.0,1.0,32.0,136.0
9554,39.9278983,116.3505066,242.8,2008-10-26 05:59:51,81,59,39458,11,0.0,53.0,25.0,146.0,4.0,52.0,77.0,32.0,37.0,41.0,95.0,1.0,32.0,136.0
9555,39.9278316,116.35058,242.8,2008-10-26 05:59:54,81,59,39458,11,0.0,53.0,25.0,146.0,4.0,52.0,77.0,32.0,37.0,41.0,95.0,1.0,32.0,136.0
9556,39.9277983,116.3505699,242.8,2008-10-26 05:59:57,81,59,39458,11,0.0,53.0,25.0,146.0,4.0,52.0,77.0,32.0,37.0,41.0,95.0,1.0,32.0,136.0
9557,39.9277833,116.3505566,242.8,2008-10-26 06:00:00,81,59,39458,11,0.0,53.0,25.0,146.0,4.0,52.0,77.0,32.0,37.0,41.0,95.0,1.0,32.0,136.0
9558,39.9277183,116.3506399,239.5,2008-10-26 06:00:04,81,59,39458,11,0.0,53.0,25.0,146.0,4.0,52.0,77.0,32.0,37.0,41.0,95.0,1.0,32.0,136.0
9559,39.9276733,116.3506466,239.5,2008-10-26 06:00:08,81,59,39458,11,0.0,53.0,25.0,146.0,4.0,52.0,77.0,32.0,37.0,41.0,95.0,1.0,32.0,136.0
9560,39.9276399,116.3505416,239.5,2008-10-26 06:00:11,81,59,39458,11,0.0,53.0,25.0,146.0,4.0,52.0,77.0,32.0,37.0,41.0,95.0,1.0,32.0,136.0
9561,39.9275866,116.3504616,239.5,2008-10-26 06:00:14,81,59,39458,11,0.0,53.0,25.0,146.0,4.0,52.0,77.0,32.0,37.0,41.0,95.0,1.0,32.0,136.0
9562,39.9275383,116.3504566,239.5,2008-10-26 06:00:17,81,59,39458,11,0.0,53.0,25.0,146.0,4.0,52.0,77.0,32.0,37.0,41.0,95.0,1.0,32.0,136.0
9563,39.9275099,116.3504533,239.5,2008-10-26 06:00:20,81,59,39458,11,0.0,53.0,25.0,146.0,4.0,52.0,77.0,32.0,37.0,41.0,95.0,1.0,32.0,136.0
9564,39.9274916,116.3504433,239.5,2008-10-26 06:00:23,81,59,39458,11,0.0,53.0,25.0,146.0,4.0,52.0,77.0,32.0,37.0,41.0,95.0,1.0,32.0,136.0
9565,39.9274766,116.3504449,242.8,2008-10-26 06:00:26,81,59,39458,11,0.0,53.0,25.0,146.0,4.0,52.0,77.0,32.0,37.0,41.0,95.0,1.0,32.0,136.0
9566,39.9274683,116.3504883,242.8,2008-10-26 06:00:29,81,59,39458,11,0.0,53.0,25.0,146.0,4.0,52.0,77.0,32.0,37.0,41.0,95.0,1.0,32.0,136.0
9567,39.9274533,116.3505349,242.8,2008-10-26 06:00:32,81,59,39458,11,0.0,53.0,25.0,146.0,4.0,52.0,77.0,32.0,37.0,41.0,95.0,1.0,32.0,136.0
9568,39.9274266,116.3505933,239.5,2008-10-26 06:00:35,81,59,39458,11,0.0,53.0,25.0,146.0,4.0,52.0,77.0,32.0,37.0,41.0,95.0,1.0,32.0,136.0
9569,39.9273916,116.3506333,242.8,2008-10-26 06:00:38,81,59,39458,11,0.0,53.0,25.0,146.0,4.0,52.0,77.0,32.0,37.0,41.0,95.0,1.0,32.0,136.0
9570,39.9273666,116.3506583,242.8,2008-10-26 06:00:41,81,59,39458,11,0.0,53.0,25.0,146.0,4.0,52.0,77.0,32.0,37.0,41.0,95.0,1.0,32.0,136.0
9571,39.9273983,116.3506433,242.8,2008-10-26 06:00:44,81,59,39458,11,0.0,53.0,25.0,146.0,4.0,52.0,77.0,32.0,37.0,41.0,95.0,1.0,32.0,136.0
9572,39.9273883,116.3506866,242.8,2008-10-26 06:00:47,81,59,39458,11,0.0,53.0,25.0,146.0,4.0,52.0,77.0,32.0,37.0,41.0,95.0,1.0,32.0,136.0
9573,39.9273733,116.3506866,242.8,2008-10-26 06:00:50,81,59,39458,11,0.0,53.0,25.0,146.0,4.0,52.0,77.0,32.0,37.0,41.0,95.0,1.0,32.0,136.0
9574,39.9273583,116.3507049,242.8,2008-10-26 06:00:53,81,59,39458,11,0.0,53.0,25.0,146.0,4.0,52.0,77.0,32.0,37.0,41.0,95.0,1.0,32.0,136.0
9575,39.9273583,116.3508416,242.8,2008-10-26 06:00:56,81,59,39458,11,0.0,53.0,25.0,146.0,4.0,52.0,77.0,32.0,37.0,41.0,95.0,1.0,32.0,136.0
9576,39.927365,116.351,242.8,2008-10-26 06:00:59,81,59,39458,11,0.0,53.0,25.0,146.0,4.0,52.0,77.0,32.0,37.0,41.0,95.0,1.0,32.0,136.0
9577,39.9273666,116.3511733,242.8,2008-10-26 06:01:02,81,59,39458,11,0.0,53.0,25.0,146.0,4.0,52.0,77.0,32.0,37.0,41.0,95.0,1.0,32.0,136.0
9578,39.9273449,116.35121,246.1,2008-10-26 06:01:05,81,59,39458,11,0.0,53.0,25.0,146.0,4.0,52.0,77.0,32.0,37.0,41.0,95.0,1.0,32.0,136.0
9579,39.9273149,116.3512683,246.1,2008-10-26 06:01:08,81,59,39458,11,0.0,53.0,25.0,146.0,4.0,52.0,77.0,32.0,37.0,41.0,95.0,1.0,32.0,136.0
9580,39.9272733,116.3512883,246.1,2008-10-26 06:01:11,81,59,39458,11,0.0,53.0,25.0,146.0,4.0,52.0,77.0,32.0,37.0,41.0,95.0,1.0,32.0,136.0
9581,39.9272449,116.35131,249.3,2008-10-26 06:01:14,81,59,39458,11,0.0,53.0,25.0,146.0,4.0,52.0,77.0,32.0,37.0,41.0,95.0,1.0,32.0,136.0
9582,39.9272066,116.351345,249.3,2008-10-26 06:01:17,81,59,39458,11,0.0,53.0,25.0,146.0,4.0,52.0,77.0,32.0,37.0,41.0,95.0,1.0,32.0,136.0
9583,39.9271816,116.3513433,249.3,2008-10-26 06:01:20,81,59,39458,11,0.0,53.0,25.0,146.0,4.0,52.0,77.0,32.0,37.0,41.0,95.0,1.0,32.0,136.0
9584,39.9271516,116.3513266,249.3,2008-10-26 06:01:23,81,59,39458,11,0.0,53.0,25.0,146.0,4.0,52.0,77.0,32.0,37.0,41.0,95.0,1.0,32.0,136.0
9585,39.9271233,116.3513399,249.3,2008-10-26 06:01:26,81,59,39458,11,0.0,53.0,25.0,146.0,4.0,52.0,77.0,32.0,37.0,41.0,95.0,1.0,32.0,136.0
